id,table_name,column_name,gt_label,expansion,gold_label
1094,EDI_ASB_Effort_122723.csv,WHICAT,white catfish,,
1095,EDI_ASB_Effort_122723.csv,SMABAS,smallmouth bass,,
1096,EDI_ASB_Effort_122723.csv,WHISTU,white sturgeon,,
1097,EDI_ASB_Effort_122723.csv,RAITRO,rainbow trout,,
1098,EDI_ASB_Effort_122723.csv,STAFLO,starry flounder,,
1099,EDI_ASB_Effort_122723.csv,BLUCAT,blue catfish,,
1100,EDI_ASB_Effort_122723.csv,COHSAL,coho salmon,,
1101,EDI_ASB_Effort_122723.csv,REDEAR,redear,,
1102,EDI_ASB_Effort_122723.csv,SPOBAS,spotted bass,,
1103,EDI_ASB_Effort_122723.csv,SACBLA,sacramento blackfish,,
1104,EDI_ASB_Effort_122723.csv,GRESTU,green sturgeon,,
1105,EDI_ASB_Effort_122723.csv,BROBUL,brown bullhead,,
1106,EDI_ASB_Effort_122723.csv,LARBAS,largemouth bass,,
1107,EDI_ASB_Effort_122723.csv,SPLITT,splittail,,
1108,EDI_ASB_Effort_122723.csv,PUMPKI,pumpkinseed,,
1109,EDI_ASB_Effort_122723.csv,WHICRA,white crappie,,
1110,EDI_ASB_Effort_122723.csv,HARDHE,hardhead,,
1111,EDI_ASB_Effort_122723.csv,TULPER,tule perch,,
1112,EDI_ASB_SampleDay_122723.csv,release_ID,release identifier,Release Identifier,1.0
1113,EDI_ASB_SampleDay_122723.csv,release_date,release date,Release Date,1.0
1114,EDI_ASB_SampleDay_122723.csv,release_location,release location,Release Location,1.0
1115,EDI_ASB_SampleDay_122723.csv,method,method,Method,1.0
1116,EDI_ASB_SampleDay_122723.csv,water_temp_c,water temperature in celsius,Water Temperature Celsius,1.0
1117,EDI_ASB_SampleDay_122723.csv,STRBAS,striped bass,,
1118,EDI_ASB_SampleDay_122723.csv,AMESHA,american shad,,
1119,EDI_ASB_SampleDay_122723.csv,CHACAT,channel catfish,,
1120,EDI_ASB_SampleDay_122723.csv,CHISAL,chinook salmon,,
1121,EDI_ASB_SampleDay_122723.csv,SACPIK,sacramento pikeminnow,,
1122,EDI_ASB_SampleDay_122723.csv,SACSUC,sacramento sucker,Sacramento Sucker,1.0
1123,EDI_ASB_SampleDay_122723.csv,BLACRA,black crappie,Black Crappie,1.0
1124,EDI_ASB_SampleDay_122723.csv,COMCAR,common carp,Common Carp,1.0
1125,EDI_ASB_SampleDay_122723.csv,BLUGIL,bluegill,Bluegill,1.0
1126,EDI_ASB_SampleDay_122723.csv,WHICAT,white catfish,White Catfish,1.0
1127,EDI_ASB_SampleDay_122723.csv,SMABAS,smallmouth bass,Smallmouth Bass,1.0
1128,EDI_ASB_SampleDay_122723.csv,WHISTU,white sturgeon,White Sturgeon,1.0
1129,EDI_ASB_SampleDay_122723.csv,RAITRO,rainbow trout,Rainbow Trout,1.0
1130,EDI_ASB_SampleDay_122723.csv,STAFLO,starry flounder,Starry Flounder,1.0
1131,EDI_ASB_SampleDay_122723.csv,BLUCAT,blue catfish,Blue Catfish,1.0
1132,EDI_ASB_SampleDay_122723.csv,COHSAL,coho salmon,Coho Salmon,1.0
1133,EDI_ASB_SampleDay_122723.csv,REDEAR,redear,Redear Sunfish,0.0
1134,EDI_ASB_SampleDay_122723.csv,SPOBAS,spotted bass,Spotted Bass,1.0
1135,EDI_ASB_SampleDay_122723.csv,SACBLA,sacramento blackfish,Sacramento Blackfish,1.0
1136,EDI_ASB_SampleDay_122723.csv,GRESTU,green sturgeon,Green Sturgeon,1.0
1137,EDI_ASB_SampleDay_122723.csv,BROBUL,brown bullhead,Brown Bullhead,1.0
1138,EDI_ASB_SampleDay_122723.csv,LARBAS,largemouth bass,Largemouth Bass,1.0
1139,EDI_ASB_SampleDay_122723.csv,SPLITT,splittail,Split Tail,0.0
1140,EDI_ASB_SampleDay_122723.csv,PUMPKI,pumpkinseed,Pumpkinseed,1.0
1141,EDI_ASB_SampleDay_122723.csv,WHICRA,white crappie,White Crappie,1.0
1142,EDI_ASB_SampleDay_122723.csv,HARDHE,hardhead,,
1143,EDI_ASB_SampleDay_122723.csv,TULPER,tule perch,,
1144,EST-PR-SO-ZoopSurv.csv,Date,date,,
1145,EST-PR-SO-ZoopSurv.csv,STATION ID,station identifier,Station Identifier,1.0
1146,EST-PR-SO-ZoopSurv.csv,STATION NAME KM,station name kilometer,Station Name Kilometer,1.0
1147,EST-PR-SO-ZoopSurv.csv,SITE,site,Site,1.0
1148,EST-PR-SO-ZoopSurv.csv,LAT,latitude,Latitude,1.0
1149,EST-PR-SO-ZoopSurv.csv,LON,longitude,Longitude,1.0
1150,EST-PR-SO-ZoopSurv.csv,DIST,distance,Distance,1.0
1151,EST-PR-SO-ZoopSurv.csv,SAMPLE NAME,sample name,Sample Name,1.0
1152,EST-PR-SO-ZoopSurv.csv,TIME,time,Time,1.0
1153,EST-PR-SO-ZoopSurv.csv,TEMP,temperature,Temperature,1.0
1154,EST-PR-SO-ZoopSurv.csv,SAL,salinity,Salinity,1.0
1155,EST-PR-SO-ZoopSurv.csv,COND,conductivity,Conductivity,1.0
1156,EST-PR-SO-ZoopSurv.csv,COUNT START,count start,Count Starting,1.0
1157,EST-PR-SO-ZoopSurv.csv,COUNT END,count end,Count Ending,1.0
1158,EST-PR-SO-ZoopSurv.csv,COUNT DIFF,count difference,Count Difference,1.0
1159,EST-PR-SO-ZoopSurv.csv,TOW TIME,tow time,Towing Time,1.0
1160,EST-PR-SO-ZoopSurv.csv,VOLUME,volume,Volume,1.0
1161,EST-PR-SO-ZoopSurv.csv,SIZE FRACTION,size fraction,Size Fraction,1.0
1162,EST-PR-SO-ZoopSurv.csv,SUBSAMPLE FRAC,subsample fraction,Subsample Fraction,1.0
1163,EST-PR-SO-ZoopSurv.csv,TAXON,taxon,Taxon,1.0
1164,EST-PR-SO-ZoopSurv.csv,NUMBER COUNTED,number counted,,
1165,EST-PR-SO-ZoopSurv.csv,NUMBERperTOW,number per tow,Number Per Tow,1.0
1166,EST-PR-SO-ZoopSurv.csv,ABUNDANCE,abundance,,
1167,FCE1214_SET.txt,Site,site,,
1168,FCE1214_SET.txt,Site_Code,site code,,
1169,FCE1214_SET.txt,Position,position,,
1170,FCE1214_SET.txt,Pin,pin,,
1171,FCE1214_SET.txt,May-97,may 97,,
1172,FCE1214_SET.txt,May-98,may 98,,
1173,FCE1214_SET.txt,Jun-99,jun 99,,
1174,FCE1214_SET.txt,Jun-00_oldSET,june 00 old set,,
1175,FCE1214_SET.txt,Jun-00_newSET,june 00 new set,,
1176,FCE1214_SET.txt,Feb-01,february 01,,
1177,FCE1214_SET.txt,Mar-02,march 02,March 02,1.0
1178,FCE1214_SET.txt,Feb-03,february 03,February 03,1.0
1179,FCE1214_SET.txt,Feb-04,february 04,February 04,1.0
1180,FCE1214_SET.txt,Feb-05,february-05,February 05,1.0
1181,FCE1214_SET.txt,Mar-06,march-06,March 06,1.0
1182,FCE1214_SET.txt,Mar-07,march-07,March 07,1.0
1183,FCE1214_SET.txt,Apr-08,april-08,April 08,1.0
1184,FCE1214_SET.txt,May-09,may-09,May 09,1.0
1185,FCE1214_SET.txt,Apr-10,april-10,April 10,1.0
1186,FCE1214_SET.txt,Apr-11,april-11,April 11,1.0
1187,FCE1214_SET.txt,Apr-12,april-12,April 12,1.0
1188,FCE1214_SET.txt,Apr-13,april-13,April 13,1.0
1189,FCE1214_SET.txt,Mar-14,march-14,March 14,1.0
1190,FCE1214_SET.txt,Apr-15,april-15,April 15,1.0
1191,FCE1214_SET.txt,May-16,may-16,May 16,1.0
1192,FCE1214_SET.txt,May-17,may-17,May 17,1.0
1193,FCE1214_SET.txt,1996_rech,1996 relative elevation change,1996 Recharge,0.0
1194,FCE1214_SET.txt,97-98_rech,97-98 relative elevation change,97-98 Recharge,0.0
1195,FCE1214_SET.txt,98-99_rech,98-99 relative elevation change,98-99 Recharge,0.0
1196,FCE1214_SET.txt,99-00_rech,99-00 relative elevation change,99-00 Recharge,0.0
1197,FCE1214_SET.txt,00-01_rech,00-01 relative elevation change,00-01 Recharge,0.0
1198,FCE1214_SET.txt,01-02_rech,01-02 relative elevation change,01-02 Recharge,0.0
1199,FCE1214_SET.txt,02-03_rech,02-03 relative elevation change,02-03 Recharge,0.0
1200,FCE1214_SET.txt,03-04_rech,03-04 relative elevation change,03-04 Recharge,0.0
1201,FCE1214_SET.txt,04-05_rech,04-05 relative elevation change,04-05 Recharge,0.0
1202,FCE1214_SET.txt,05-06_rech,05-06 relative elevation change,05-06 Recharge,0.0
1203,FCE1214_SET.txt,06-07_rech,06-07 relative elevation change,06-07 Recharge,0.0
1204,FCE1214_SET.txt,07-08_rech,07-08 relative elevation change,07-08 Recharge,0.0
1205,FCE1214_SET.txt,08-09_rech,08-09 relative elevation change,08-09 Recharge,0.0
1206,FCE1214_SET.txt,09-10_rech,09-10 relative elevation change,09-10 Recharge,0.0
1207,FCE1214_SET.txt,10-11_rech,10-11 relative elevation change,Recharge,0.0
1208,FCE1214_SET.txt,11-12_rech,11-12 relative elevation change,Recharge,0.0
1209,FCE1214_SET.txt,12-13_rech,12-13 relative elevation change,Recharge,0.0
1210,FCE1214_SET.txt,13-14_rech,13-14 relative elevation change,Recharge,0.0
1211,FCE1214_SET.txt,14-15_rech ,,Recharge,
1212,FCE1214_SET.txt,15-16_rech ,,Recharge,
1213,FCE1214_SET.txt,16-17_rech,16-17 relative elevation change,Recharge,0.0
1214,Field_flux_data.csv,Site,site,,
1215,Field_flux_data.csv,Collection Date,collection date,,
1216,Field_flux_data.csv,Collection Time,collection time,,
1217,Field_flux_data.csv,Latitude,latitude,,
1218,Field_flux_data.csv,Longitude,longitude,,
1219,Field_flux_data.csv,Water Depth (m),water depth meter,,
1220,Field_flux_data.csv,Water Temp (C),water temperature celsius,,
1221,Field_flux_data.csv,Air Temp (C),air temperature celsius,,
1222,Field_flux_data.csv,Wind speed (m/s),wind speed meters per second,,
1223,Field_flux_data.csv,Wind direction,wind direction,,
1224,Field_flux_data.csv,Relative humidity (%),relative humidity %,,
1225,Field_flux_data.csv,CH4Flux (mol/m2/d),methane flux moles per square meter per day,Methane Flux Moles per square meter per day,1.0
1226,Field_flux_data.csv,CO2Flux (mol/m2/d),carbon dioxide flux moles per square meter per day,Carbon Dioxide Flux Moles per square meter per day,1.0
1227,Field_flux_data.csv,CH4Flux (mg/m2/d),methane flux milligram per square meter per day,Methane Flux Milligrams per square meter per day,1.0
1228,Field_flux_data.csv,CO2Flux (mg/m2/d),carbon dioxide flux milligram per square meter per day,Carbon Dioxide Flux Milligrams per square meter per day,1.0
1229,Field_flux_data.csv,Aquatic vegetation or open water flux.,aquatic vegetation or open water flux,,
1230,Field_flux_data.csv,Vegetation Type,vegetation type,,
1231,Field_flux_data.csv,Chamber,chamber,,
1232,Field_flux_data.csv,Flux location,flux location,,
1233,Field_flux_data.csv,Quality,quality,,
1234,Field_flux_data.csv,Field note,field note,,
1235,Foliar_N.csv,site_type,site type,Site Type,1.0
1236,Foliar_N.csv,site_type_isa,site type impervious surface area,Site Type ISA,0.0
1237,Foliar_N.csv,site,site,Site,1.0
1238,Foliar_N.csv,site_code,site code,Site Code,1.0
1239,Foliar_N.csv,ISA,impervious surface area,ISA,0.0
1240,Foliar_N.csv,distance_to_boston,distance to boston,Distance to Boston,1.0
1241,Foliar_N.csv,dfe_actual,distance from edge actual,DFE Actual,0.0
1242,Foliar_N.csv,dfe,distance from edge,DFE,0.0
1243,Foliar_N.csv,dfe_site,distance from edge site,DFE Site,0.0
1244,Foliar_N.csv,dfe_site_isa,distance from edge site impervious surface area,DFE Site ISA,0.0
1245,Foliar_N.csv,dfc,distance from center,dfc,0.0
1246,Foliar_N.csv,tree,tree,Tree,1.0
1247,Foliar_N.csv,date,date,Date,1.0
1248,Foliar_N.csv,sample_code,sample code,Sample Code,1.0
1249,Foliar_N.csv,N_percent,nitrogen percent,Nitrogen Percentage,1.0
1250,Foliar_N.csv,C_N,carbon nitrogen,Carbon Nitrogen,1.0
1251,Garrison_sensor_data.csv,time_UTC,time universal time coordinate,Time Coordinated Universal Time,1.0
1252,Garrison_sensor_data.csv,pCO2,partial pressure carbon dioxide,Partial Pressure of Carbon Dioxide,1.0
1253,Garrison_sensor_data.csv,do,dissolved oxygen,Dissolved Oxygen,1.0
1254,Garrison_sensor_data.csv,temp,temperature,Temperature,1.0
1255,Garrison_sensor_data.csv,site,site,Site,1.0
1256,Garrsion_metabolism.csv,nd,number of day,Not Detected,0.0
1257,Garrsion_metabolism.csv,date,date,Date,1.0
1258,Garrsion_metabolism.csv,GPP_vol,gross primary production volume,Gross Primary Production Volume,1.0
1259,Garrsion_metabolism.csv,ER_vol,ecosystem respiration volume,Ecosystem Respiration Volume,1.0
1260,Garrsion_metabolism.csv,K600.daily,k600 daily,K600 Daily,1.0
1261,Garrsion_metabolism.csv,GPP_flux,gross primary production flux,Gross Primary Production Flux,1.0
1262,Garrsion_metabolism.csv,ER_flux,ecosystem respiration flux,Ecosystem Respiration Flux,1.0
1263,Garrsion_metabolism.csv,gas,gas,Gas,1.0
1264,Garrsion_metabolism.csv,site,site,Site,1.0
1265,Goodridge_2014_beach_pore_water_constituents.csv,Sample_ID,sample identifier,Sample Identifier,1.0
1266,Goodridge_2014_beach_pore_water_constituents.csv,Date,date,,
1267,Goodridge_2014_beach_pore_water_constituents.csv,Time,time,,
1268,Goodridge_2014_beach_pore_water_constituents.csv,Ammonium,ammonium,,
1269,Goodridge_2014_beach_pore_water_constituents.csv,Nitrate,nitrate,,
1270,Goodridge_2014_beach_pore_water_constituents.csv,TDN,total dissolved nitrogen,Total Dissolved Nitrogen,1.0
1271,Goodridge_2014_beach_pore_water_constituents.csv,DOC,dissolved organic carbon,Dissolved Organic Carbon,1.0
1272,Goodridge_2014_beach_pore_water_constituents.csv,Particulate_C,particulate carbon,Particulate Carbon,1.0
1273,Goodridge_2014_beach_pore_water_constituents.csv,Particulate_N,particulate nitrogen,Particulate Nitrogen,1.0
1274,Goodridge_2014_beach_pore_water_constituents.csv,Radon,radon,,
1275,Goodridge_2014_beach_pore_water_constituents.csv,Salinity,salinity,,
1276,Goodridge_2014_beach_pore_water_constituents.csv,Specific_conductance,specific conductance,,
1277,Goodridge_2014_beach_pore_water_constituents.csv,DO,dissolved oxygen,Dissolved Oxygen,1.0
1278,Goodridge_2014_beach_pore_water_constituents.csv,T,temperature,Temperature,1.0
1279,Goodridge_2014_beach_pore_water_radon_tau.csv,Sample_ID,sample identifier,Sample Identifier,1.0
1280,Goodridge_2014_beach_pore_water_radon_tau.csv,Date,date,Date,1.0
1281,Goodridge_2014_beach_pore_water_radon_tau.csv,n,number,Number of Samples,0.0
1282,Goodridge_2014_beach_pore_water_radon_tau.csv,seawater_222Rn_activity,seawater 222 radon activity,Seawater Radon-222 Activity,0.0
1283,Goodridge_2014_beach_pore_water_radon_tau.csv,pore_water_222Rn_activity,pore water 222 radon activity,Pore Water Radon-222 Activity,0.0
1284,Goodridge_2014_beach_pore_water_radon_tau.csv,pore_water_222Rn_activity_1sigma,pore water 222 radon activity 1 sigma,Pore Water Radon-222 Activity One Standard Deviation,0.0
1285,Goodridge_2014_beach_pore_water_radon_tau.csv,equilibrium_222Rn_activity,equilibrium 222 radon activity,Equilibrium Radon-222 Activity,0.0
1286,Goodridge_2014_beach_pore_water_radon_tau.csv,equilibrium_222Rn_activity_1sigma,equilibrium 222 radon activity 1 sigma,Equilibrium Radon-222 Activity One Standard Deviation,0.0
1287,Goodridge_2014_beach_pore_water_radon_tau.csv,equilibrium_222Rn_activity_n,equilibrium 222 radon activity number,Equilibrium Radon-222 Activity Number of Samples,0.0
1288,Goodridge_2014_beach_pore_water_radon_tau.csv,mean_tau_days,mean tau days,Mean Time Constant Days,0.0
1289,Goodridge_2014_beach_pore_water_radon_tau.csv,mean_tau_days_1sigma,mean tau days 1 sigma,Mean Tau Days 1 Standard Deviation,0.0
1290,HBEF_Ice_Storm_Trace_Gas_Data.csv,Project,project,,
1291,HBEF_Ice_Storm_Trace_Gas_Data.csv,Year,year,,
1292,HBEF_Ice_Storm_Trace_Gas_Data.csv,Month,month,,
1293,HBEF_Ice_Storm_Trace_Gas_Data.csv,TrtYr,treatment year,Treatment Year,1.0
1294,HBEF_Ice_Storm_Trace_Gas_Data.csv,Season,season,,
1295,HBEF_Ice_Storm_Trace_Gas_Data.csv,Treatment,treatment,,
1296,HBEF_Ice_Storm_Trace_Gas_Data.csv,Plot,plot,,
1297,HBEF_Ice_Storm_Trace_Gas_Data.csv,Chamber,chamber,,
1298,HBEF_Ice_Storm_Trace_Gas_Data.csv,CO2,carbon dioxide,Carbon Dioxide,1.0
1299,HBEF_Ice_Storm_Trace_Gas_Data.csv,N2O,nitrous oxide,Nitrous Oxide,1.0
1300,HBEF_Ice_Storm_Trace_Gas_Data.csv,CH4,methane,Methane,1.0
1301,HODM_ICET_MONTHLY.csv,METLOCID,met location identifier,Meteorological Location Identifier,1.0
1302,HODM_ICET_MONTHLY.csv,DATE_TIME,date time,Date Time,1.0
1303,HODM_ICET_MONTHLY.csv,AVG_ICET20CM,average ice temperature 20 centimeter,Average Ice Temperature 20 Centimeters,1.0
1304,HODM_ICET_MONTHLY.csv,STDDEV_ICET20CM,standard deviation of ice temperature 20 centimeter,Standard Deviation Ice Temperature 20 Centimeters,1.0
1305,HODM_ICET_MONTHLY.csv,MIN_ICET20CM,minimum ice temperature at 20 centimeter,Minimum Ice Temperature 20 Centimeters,1.0
1306,HODM_ICET_MONTHLY.csv,MAX_ICET20CM,maximum ice temperature at 20 centimeter,Maximum Ice Temperature 20 Centimeters,1.0
1307,HODM_ICET_MONTHLY.csv,N_ICET20CM,number ice temperature at 20 centimeter,Number of Observations Ice Temperature 20 Centimeters,0.0
1308,HODM_ICET_MONTHLY.csv,AVG_ICET1M,average ice temperature at 1 meter,Average Ice Temperature 1 Meter,1.0
1309,HODM_ICET_MONTHLY.csv,STDDEV_ICET1M,standard deviation of ice temperature at 1 meter,Standard Deviation Ice Temperature 1 Meter,1.0
1310,HODM_ICET_MONTHLY.csv,MIN_ICET1M,minimum ice temperature at 1 meter,Minimum Ice Temperature 1 Meter,1.0
1311,HODM_ICET_MONTHLY.csv,MAX_ICET1M,maximum ice temperature 1 meter,Maximum Ice Temperature 1 Meter,1.0
1312,HODM_ICET_MONTHLY.csv,N_ICET1M,number ice temperature 1 meter,Count Ice Temperature 1 Meter,1.0
1313,HODM_ICET_MONTHLY.csv,AVG_ICET50CM,average ice temperature 50 centimeters,Average Ice Temperature 50 Centimeters,1.0
1314,HODM_ICET_MONTHLY.csv,STDDEV_ICET50CM,standard deviation of ice temperature 50 centimeters,Standard Deviation Ice Temperature 50 Centimeters,1.0
1315,HODM_ICET_MONTHLY.csv,MIN_ICET50CM,minimum ice temperature 50 centimeters,Minimum Ice Temperature 50 Centimeters,1.0
1316,HODM_ICET_MONTHLY.csv,MAX_ICET50CM,maximum ice temperature 50 centimeters,Maximum Ice Temperature 50 Centimeters,1.0
1317,HODM_ICET_MONTHLY.csv,N_ICET50CM,number ice temperature 50 centimeters,Count Ice Temperature 50 Centimeters,1.0
1318,HTL-EST-Clam-densitysediment.csv,Date,date,,
1319,HTL-EST-Clam-densitysediment.csv,Station_ID,station identifier,Station Identifier,1.0
1320,HTL-EST-Clam-densitysediment.csv,Transect_name,transect name,Transect Name,1.0
1321,HTL-EST-Clam-densitysediment.csv,Latitude,latitude,,
1322,HTL-EST-Clam-densitysediment.csv,Longitude,longitude,,
1323,HTL-EST-Clam-densitysediment.csv,Elevation,elevation,,
1324,HTL-EST-Clam-densitysediment.csv,Pebble_%,pebble %,Pebble Percentage,1.0
1325,HTL-EST-Clam-densitysediment.csv,Sand_%,sand %,Sand Percentage,1.0
1326,HTL-EST-Clam-densitysediment.csv,Clay_%,clay %,Clay Percentage,1.0
1327,HTL-EST-Clam-densitysediment.csv,Silt_%,silt %,Silt Percentage,1.0
1328,HTL-EST-Clam-densitysediment.csv,Density,density,,
1329,HTL-EST-Clam-densitysediment.csv,Clam_ID,clam identifier,Clam Identifier,1.0
1330,HTL-EST-Clam-densitysediment.csv,Length,length,,
1331,HTL-EST-Clam-densitysediment.csv,Weight,weight,,
1332,JRN389001_creosote_litter.csv,date,date,Date,1.0
1333,JRN389001_creosote_litter.csv,code,code,Code,1.0
1334,JRN389001_creosote_litter.csv,trap,trap,Trap,1.0
1335,JRN389001_creosote_litter.csv,total,total,Total,1.0
1336,JRN389001_creosote_litter.csv,leaves,leaves,Leaves,1.0
1337,JRN389001_creosote_litter.csv,stems,stems,Stems,1.0
1338,JRN389001_creosote_litter.csv,seeds,seeds,Seeds,1.0
1339,JRN389001_creosote_size.csv,code,code,Code,1.0
1340,JRN389001_creosote_size.csv,trap,trap,Trap,1.0
1341,JRN389001_creosote_size.csv,h,height,Height,1.0
1342,JRN389001_creosote_size.csv,w1,width 1,Width 1,1.0
1343,JRN389001_creosote_size.csv,w2,width 2,Width 2,1.0
1344,Jens_metabolism.csv,nd,number of day,Not Detected,0.0
1345,Jens_metabolism.csv,date,date,Date,1.0
1346,Jens_metabolism.csv,GPP_vol,gross primary production volume,Gross Primary Production Volume,1.0
1347,Jens_metabolism.csv,ER_vol,ecosystem respiration volume,Ecosystem Respiration Volume,1.0
1348,Jens_metabolism.csv,K600.daily,k600 daily,K600 Daily,1.0
1349,Jens_metabolism.csv,GPP_flux,gross primary production flux,Gross Primary Production Flux,1.0
1350,Jens_metabolism.csv,ER_flux,ecosystem respiration flux,Ecosystem Respiration Flux,1.0
1351,Jens_metabolism.csv,gas,gas,Gas,1.0
1352,Jens_metabolism.csv,site,site,Site,1.0
1353,Jens_sensor_data.csv,time_UTC,time universal time coordinate,Time Coordinated Universal Time,1.0
1354,Jens_sensor_data.csv,pCO2,partial pressure of carbon dioxide,Partial Pressure of Carbon Dioxide,1.0
1355,Jens_sensor_data.csv,do,dissolved oxygen,Dissolved Oxygen,1.0
1356,Jens_sensor_data.csv,temp,temperature,Temperature,1.0
